date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2021-03-03,294.18548478132385,1232.688463469817,,0.5787311050240002,0.849841440025174,1.428572545049174,0.4563991136598507,1.0351302186838511,1.3703581303729226,1.949089235396923
2021-03-04,294.08347089243495,1243.775423463357,,-0.13979428378742834,0.9300007839538417,0.7902065001664133,1.1898077637851854,1.0500134799977574,1.4891535989413403,1.3493593151539118
2021-03-05,293.4819889479906,1141.1112526300237,,-0.8428978599188568,0.9841818757466078,0.14128401582775071,1.8044887736991837,0.961590913780327,1.4846747685154627,0.6417769085966057
2021-03-06,292.3841095153664,957.3994581349207,,-0.8091028486718957,0.9150666673222237,0.10596381865032788,1.7093600827582958,0.9002572340864,1.4051158532220303,0.5960130045501345
2021-03-07,292.2294567375887,904.5544170024419,,-0.7271950021614022,1.0400546380763973,0.3128596359149948,1.5946051885874855,0.867410186426083,1.5306463797842176,0.8034513776228153
2021-03-08,291.94711229314424,995.400455891331,,-0.8396500432014022,1.3927119853431413,0.5530619421417389,1.7271857072420864,0.8875356640406843,1.9339921675043092,1.094342124302907
2021-03-09,292.16725694444443,1131.1478963675215,,-0.7994684698695061,1.640687413013856,0.8412189431443498,1.6830828957228727,0.8836144258533668,2.126571364427281,1.3271028945577745
2021-03-10,291.8093611111111,1160.4923641598916,,-1.2164715877799999,2.003646058146517,0.7871744703665179,2.0983300222059422,0.8818584344259423,2.412058926988042,1.1955873392080423
2021-03-11,292.3845694444444,1215.281749495809,,-1.4512654315536837,2.213113129333429,0.7618476977797451,2.3879266608819045,0.9366612293282209,2.583132942184449,1.1318675106307652
2021-03-12,293.3402222222222,1317.00767310692,,-1.3993127268936838,2.1766099062191615,0.7772971793254774,2.41317549066692,1.013862763773236,2.523420372077397,1.1241076451837133
2021-03-13,293.6958055555555,1370.6653575581397,,-1.3507439615845929,2.074069633624971,0.7233256720403779,2.3907664392591332,1.0400224776745404,2.402001308889983,1.05125734730539
