yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir
2019,1,26,20,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,244.31
2019,1,26,20,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,248.76
2019,1,26,21,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,232.2
2019,1,26,21,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,212.16
2019,1,26,22,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,217.64
2019,1,26,22,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,203.06
2019,1,26,23,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,205.41
2019,1,26,23,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,188.51
2019,1,27,0,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,187.16
2019,1,27,0,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,194.35
2019,1,27,1,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,191.39
2019,1,27,1,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,199.11
2019,1,27,2,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,198.3
2019,1,27,2,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,195.43
2019,1,27,3,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,190.82
2019,1,27,3,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,185.81
2019,1,27,4,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,190.09
2019,1,27,4,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,186.27
2019,1,27,5,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,187.44
2019,1,27,5,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,181.03
2019,1,27,6,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,189.19
2019,1,27,6,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,181.98
2019,1,27,7,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,179.1
2019,1,27,7,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,185.74
2019,1,27,8,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,189.62
2019,1,27,8,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,177.56
2019,1,27,9,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,178.97
2019,1,27,9,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,191.75
2019,1,27,10,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,197.43
2019,1,27,10,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,197.69
2019,1,27,11,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,206.59
2019,1,27,11,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,206.67
2019,1,27,12,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,213.24
2019,1,27,12,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,210.29
2019,1,27,13,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,207.58
2019,1,27,13,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,206.71
2019,1,27,14,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,214.93
2019,1,27,14,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,210.94
2019,1,27,15,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,206.29
2019,1,27,15,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,202.7
2019,1,27,16,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,213.39
2019,1,27,16,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,209.85
2019,1,27,17,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,201.96
2019,1,27,17,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,196.08
2019,1,27,18,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,204.28
2019,1,27,18,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,203.15
2019,1,27,19,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,207.63
2019,1,27,19,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,200.21
2019,1,27,20,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,204.39
2019,1,27,20,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,207.23
2019,1,27,21,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,225.23
2019,1,27,21,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,228.76
2019,1,27,22,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,242.06
2019,1,27,22,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,269.58
2019,1,27,23,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,27,23,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,0,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,0,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,1,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,1,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,2,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,2,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,3,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,3,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,4,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,4,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,5,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,5,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,6,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,6,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,278.08
2019,1,28,7,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,7,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,8,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,8,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,9,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,9,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,10,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,10,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,11,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,11,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,12,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,12,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,13,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,13,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,14,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,14,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,15,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,15,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,16,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,16,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,17,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,17,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,18,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,18,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,19,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,19,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,20,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,20,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,21,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,21,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,22,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,22,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,23,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,28,23,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,302.19
2019,1,29,0,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,306.13
2019,1,29,0,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,308.73
2019,1,29,1,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,306.44
2019,1,29,1,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,298.65
2019,1,29,2,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,286.04
2019,1,29,2,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,279.45
2019,1,29,3,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,269.12
2019,1,29,3,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,275.18
2019,1,29,4,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,280.54
2019,1,29,4,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,281.33
2019,1,29,5,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,284.21
2019,1,29,5,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,280.32
2019,1,29,6,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,273.63
2019,1,29,6,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,280.13
2019,1,29,7,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,272.5
2019,1,29,7,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,272.54
2019,1,29,8,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,279.65
2019,1,29,8,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,270.16
2019,1,29,9,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,264.28
2019,1,29,9,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,265.64
2019,1,29,10,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,256.32
2019,1,29,10,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,264.81
2019,1,29,11,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,269.34
2019,1,29,11,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,266.17
2019,1,29,12,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,270.66
2019,1,29,12,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,258.9
2019,1,29,13,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,263.48
2019,1,29,13,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,262.76
2019,1,29,14,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,252.56
2019,1,29,14,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,251.74
2019,1,29,15,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,255.66
2019,1,29,15,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,252.81
2019,1,29,16,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,263.51
2019,1,29,16,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,243.77
2019,1,29,17,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,218.66
2019,1,29,17,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,174.41
2019,1,29,18,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,160.22
2019,1,29,18,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,168.97
2019,1,29,19,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,155.58
2019,1,29,19,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,156.91
2019,1,29,20,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,168.58
2019,1,29,20,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,174.21
2019,1,29,21,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,172.35
2019,1,29,21,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,150.37
2019,1,29,22,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,133.12
2019,1,29,22,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,137.91
2019,1,29,23,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,151.66
2019,1,29,23,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,135.85
2019,1,30,0,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,124.47
2019,1,30,0,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,120.33
2019,1,30,1,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,111.21
2019,1,30,1,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,120.39
2019,1,30,2,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,111.19
2019,1,30,2,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,104.86
2019,1,30,3,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,112.87
2019,1,30,3,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,108.14
2019,1,30,4,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,106.28
2019,1,30,4,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,110.7
2019,1,30,5,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,110.11
2019,1,30,5,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,108.55
2019,1,30,6,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,107.9
2019,1,30,6,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,114.66
2019,1,30,7,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,106.36
2019,1,30,7,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,106.64
2019,1,30,8,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,108.23
2019,1,30,8,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,107.87
2019,1,30,9,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,105.94
2019,1,30,9,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,104.15
2019,1,30,10,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,107.72
2019,1,30,10,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,113.0
2019,1,30,11,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,104.61
2019,1,30,11,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,121.66
2019,1,30,12,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,118.18
2019,1,30,12,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,121.14
2019,1,30,13,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,121.03
2019,1,30,13,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,118.39
2019,1,30,14,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,121.94
2019,1,30,14,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,117.39
2019,1,30,15,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,112.86
2019,1,30,15,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,105.21
2019,1,30,16,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,109.86
2019,1,30,16,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,116.41
2019,1,30,17,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,124.18
2019,1,30,17,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,125.22
2019,1,30,18,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,123.63
2019,1,30,18,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,118.16
2019,1,30,19,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,119.07
2019,1,30,19,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,122.89
2019,1,30,20,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,123.65
2019,1,30,20,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,124.66
2019,1,30,21,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,125.68
2019,1,30,21,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,128.26
2019,1,30,22,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,135.67
2019,1,30,22,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,151.93
2019,1,30,23,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,167.38
2019,1,30,23,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,174.25
2019,1,31,0,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,179.1
2019,1,31,0,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,184.46
2019,1,31,1,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,204.13
2019,1,31,1,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,211.5
2019,1,31,2,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,216.99
2019,1,31,2,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,230.4
2019,1,31,3,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,204.03
2019,1,31,3,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,177.71
2019,1,31,4,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,170.22
2019,1,31,4,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,165.88
2019,1,31,5,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,173.99
2019,1,31,5,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,182.9
2019,1,31,6,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,185.31
2019,1,31,6,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,182.63
2019,1,31,7,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,167.54
2019,1,31,7,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,175.03
2019,1,31,8,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,184.86
2019,1,31,8,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,186.91
2019,1,31,9,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,198.14
2019,1,31,9,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,195.46
2019,1,31,10,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,197.01
2019,1,31,10,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,199.4
2019,1,31,11,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,198.4
2019,1,31,11,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,193.3
2019,1,31,12,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,190.49
2019,1,31,12,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,191.28
2019,1,31,13,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,176.36
2019,1,31,13,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,168.16
2019,1,31,14,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,141.64
2019,1,31,14,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,129.38
2019,1,31,15,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,118.54
2019,1,31,15,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,125.43
2019,1,31,16,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,119.39
2019,1,31,16,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,112.02
2019,1,31,17,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,120.55
2019,1,31,17,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,129.36
2019,1,31,18,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,122.62
2019,1,31,18,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,119.91
2019,1,31,19,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,120.86
2019,1,31,19,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,125.74
2019,1,31,20,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,132.65
2019,1,31,20,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,123.06
2019,1,31,21,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,128.51
2019,1,31,21,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,118.56
2019,1,31,22,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,95.82
2019,1,31,22,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,97.19
2019,1,31,23,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,1,31,23,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,0,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,0,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,1,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,1,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,2,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,2,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,3,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,3,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,4,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,4,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,5,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,5,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,6,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,6,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,96.95
2019,2,1,7,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,7,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,8,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,8,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,9,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,9,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,10,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,10,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,11,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,11,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,12,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,12,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,13,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,13,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,14,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,14,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,15,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,15,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,16,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,16,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,17,0,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
2019,2,1,17,30,30.0,13.33,,3.183202336050614,-112.38,2.566865695360552,0.695,48.59
