date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2019-03-10,1.1710416666666805,0.29000000000002046,3.3600000000000136,3.069999999999993,0.0,98.17041666666667,0.22619260986502357,0.36000000000001364
2019-03-11,1.6797916666666854,0.029999999999972715,3.4399999999999977,3.410000000000025,0.060416666666666674,98.43020833333333,1.412458760291406,2.3999999999999773
2019-03-12,4.862291666666679,1.660000000000025,7.060000000000002,5.399999999999977,0.0,98.55291666666666,2.410234091886251,4.170000000000016
2019-03-13,5.063125000000016,4.100000000000023,6.9500000000000455,2.8500000000000227,0.0062499999999999995,97.32916666666667,2.6894576116333244,4.3700000000000045
2019-03-14,4.646875000000018,3.5,5.740000000000009,2.240000000000009,0.11458333333333333,97.06875000000001,3.2128691348418252,5.4500000000000455
2019-03-15,5.279791666666703,4.980000000000018,5.430000000000007,0.44999999999998863,0.0,97.40875,3.109629216871467,5.390000000000043
2019-03-16,6.269166666666684,2.8600000000000136,9.470000000000027,6.610000000000014,0.06874999999999999,97.714375,2.1359767253250572,3.5
2019-03-17,6.401458333333348,2.7700000000000387,9.779999999999973,7.009999999999934,0.060416666666666674,97.36166666666666,5.408212177317307,9.450000000000045
2019-03-18,2.020000000000041,1.2900000000000205,3.410000000000025,2.1200000000000045,0.0,98.92500000000001,0.9252031684587302,1.5100000000000477
2019-03-19,3.863750000000009,1.330000000000041,6.6299999999999955,5.2999999999999545,0.004166666666666667,99.81958333333334,1.737335071778551,2.839999999999975
2019-03-20,7.436041666666683,2.8799999999999955,11.04000000000002,8.160000000000025,0.0,100.42354166666667,3.6619237078487874,6.580000000000041
2019-03-21,10.321458333333352,7.5400000000000205,14.25,6.7099999999999795,0.0,100.52541666666667,5.155606288184658,8.720000000000027
2019-03-22,11.141041666666686,7.57000000000005,15.75,8.17999999999995,0.0,100.278125,5.898459908610057,9.75
2019-03-23,9.285833333333352,5.220000000000027,13.390000000000043,8.170000000000016,0.0,99.95875,6.357890378329482,10.629999999999995
2019-03-24,5.48500000000002,2.2000000000000455,9.0,6.7999999999999545,0.0,99.67604166666666,3.6355813760500073,6.300000000000011
2019-03-25,3.69229166666668,2.080000000000041,6.160000000000025,4.079999999999984,0.05833333333333333,98.95333333333333,2.3820447971268046,4.020000000000039
2019-03-26,4.116458333333348,1.57000000000005,5.810000000000002,4.239999999999952,0.014583333333333332,99.81145833333333,2.5065233972488516,4.240000000000009
2019-03-27,6.430625000000016,3.7000000000000455,9.080000000000041,5.3799999999999955,0.01875,100.243125,3.275344731849828,5.339999999999975
2019-03-28,8.238333333333351,6.060000000000002,10.680000000000007,4.6200000000000045,0.016666666666666666,100.54333333333334,4.652240287412349,7.490000000000009
2019-03-29,10.080833333333354,7.970000000000027,13.850000000000023,5.8799999999999955,0.0,100.28604166666666,5.86563116680133,9.950000000000045
2019-03-30,12.86750000000002,7.25,17.04000000000002,9.79000000000002,0.0,99.388125,6.792275339013586,12.200000000000045
2019-03-31,6.482708333333342,1.7100000000000364,10.689999999999998,8.979999999999961,0.0,99.58729166666666,4.079696127004533,6.8799999999999955
2019-04-01,5.055625000000017,0.26000000000004775,9.600000000000023,9.339999999999975,0.0,99.5775,2.7642823400979535,5.180000000000007
2019-04-02,8.575416666666682,1.2000000000000455,13.29000000000002,12.089999999999975,0.0,98.22395833333333,4.414418552700294,8.149999999999977
2019-04-03,11.215000000000012,5.110000000000014,13.689999999999998,8.579999999999984,0.020833333333333332,97.48145833333332,6.92441350279556,12.060000000000002
2019-04-04,6.222916666666685,3.589999999999975,8.730000000000018,5.140000000000043,0.0,97.25125000000001,3.4988301640711645,5.57000000000005
2019-04-05,6.7277083333333465,5.860000000000014,8.279999999999973,2.419999999999959,0.0,97.84729166666666,4.032174158086663,6.460000000000036
2019-04-06,11.944375000000017,5.410000000000025,18.870000000000005,13.45999999999998,0.0,97.93229166666667,6.197563616386345,10.270000000000039
2019-04-07,13.200625000000016,8.300000000000011,17.680000000000007,9.379999999999995,0.0,98.01125,7.741893909246779,13.920000000000016
2019-04-08,12.006458333333347,3.5500000000000114,17.879999999999995,14.329999999999984,0.0,98.27999999999999,7.863799023589978,14.529999999999973
2019-04-09,5.527916666666681,1.4800000000000182,10.779999999999973,9.299999999999955,0.0,98.665,3.7918831763435534,6.580000000000041
2019-04-10,4.199166666666687,-0.6499999999999773,8.29000000000002,8.939999999999998,0.0,98.96791666666667,2.996915739427271,5.270000000000039
2019-04-11,2.9197916666666814,1.080000000000041,4.7900000000000205,3.7099999999999795,0.0,99.58437500000001,2.2434024029332287,4.020000000000039
2019-04-12,0.985000000000016,-0.13999999999998636,2.589999999999975,2.7299999999999613,0.0,99.72895833333332,0.8504411218002942,1.4500000000000455
2019-04-13,1.6172916666666914,-0.6200000000000045,4.089999999999975,4.7099999999999795,0.03333333333333333,99.55895833333334,1.4130981396651536,2.390000000000043
2019-04-14,2.2287500000000073,-1.0699999999999932,5.220000000000027,6.2900000000000205,0.024999999999999998,99.75583333333333,0.8846175791973859,1.420000000000016
2019-04-15,6.592500000000018,1.7799999999999727,11.810000000000002,10.03000000000003,0.0,99.78895833333333,3.8253637092552593,6.730000000000018
2019-04-16,8.26083333333335,0.6299999999999955,14.020000000000039,13.390000000000043,0.0,99.40791666666667,4.944174050910514,9.270000000000039
2019-04-17,10.940000000000012,4.5,16.04000000000002,11.54000000000002,0.0,99.80458333333333,6.199952675557629,12.110000000000014
2019-04-18,13.55875000000002,7.300000000000011,18.879999999999995,11.579999999999984,0.0,100.12166666666667,7.939313913270053,15.07000000000005
2019-04-19,14.850625000000017,9.060000000000002,20.510000000000048,11.450000000000045,0.0,100.34645833333333,8.755080354776913,16.57000000000005
2019-04-20,14.16395833333335,8.470000000000027,19.58000000000004,11.110000000000014,0.0,100.15166666666666,8.094715363353384,15.310000000000002
2019-04-21,14.45479166666668,8.07000000000005,19.649999999999977,11.579999999999927,0.0,99.40479166666667,8.183748567939304,15.54000000000002
